trip_id,driver_id,date,day_of_week,day_of_week_num,week_number,month,is_weekend,stop_order,stop_name,latitude,longitude,visit_time,visit_hour,visit_duration,total_stops,route_distance_km,avg_speed_kmh,driver_efficiency,traffic_category
27,D1,2025-12-18,Thursday,3,51,12,0,4,Shilaj_Store,23.0603,72.4871,11:57,11,42,9,9.2,32,0.92,low
27,D1,2025-12-18,Thursday,3,51,12,0,5,Ghatlodia_Branch,23.0796,72.5611,12:56,12,10,9,17.07,32,0.92,medium
27,D1,2025-12-18,Thursday,3,51,12,0,6,Gomtipur_Center,23.0415,72.6397,13:25,13,29,9,26.16,32,0.92,medium
27,D1,2025-12-18,Thursday,3,51,12,0,7,Narol_Shop,22.9582,72.6205,14:17,14,41,9,35.62,32,0.92,low
27,D1,2025-12-18,Thursday,3,51,12,0,8,Hathijan_Center,22.954,72.6527,15:05,15,38,9,38.95,32,0.92,low
27,D1,2025-12-18,Thursday,3,51,12,0,9,Vejalpur_Branch,22.9939,72.5502,16:04,16,32,9,50.35,32,0.92,low
28,D1,2025-12-19,Friday,4,51,12,0,1,Maninagar_Outlet,22.9993,72.601,09:12,9,19,8,0.0,32,0.92,high
28,D1,2025-12-19,Friday,4,51,12,0,2,Narol_Shop,22.9582,72.6205,09:45,9,12,8,4.99,32,0.92,high
28,D1,2025-12-19,Friday,4,51,12,0,3,Vatva_Store,22.9641,72.6385,10:03,10,31,8,6.94,32,0.92,high
28,D1,2025-12-19,Friday,4,51,12,0,4,Hathijan_Center,22.954,72.6527,10:40,10,38,8,8.78,32,0.92,high
28,D1,2025-12-19,Friday,4,51,12,0,5,Vastral_Outlet,23.0189,72.6607,11:30,11,39,8,16.04,32,0.92,low
28,D1,2025-12-19,Friday,4,51,12,0,6,Naroda_Center,23.0715,72.6536,12:22,12,19,8,21.94,32,0.92,medium
28,D1,2025-12-19,Friday,4,51,12,0,7,Memnagar_Center,23.0487,72.5449,13:06,13,19,8,33.34,32,0.92,medium
28,D1,2025-12-19,Friday,4,51,12,0,8,Shela_Outlet,23.0269,72.4651,13:43,13,26,8,41.86,32,0.92,medium
29,D1,2025-12-22,Monday,0,52,12,0,1,Khadia_Outlet,23.0279,72.5952,10:29,10,28,8,0.0,32,0.92,high
29,D1,2025-12-22,Monday,0,52,12,0,2,Amraiwadi_Shop,23.0257,72.6216,11:06,11,15,8,2.71,32,0.92,low
29,D1,2025-12-22,Monday,0,52,12,0,3,Bapunagar_Store,23.0441,72.6204,11:24,11,16,8,4.76,32,0.92,low
29,D1,2025-12-22,Monday,0,52,12,0,4,Vinzol_Shop,22.9772,72.6575,11:57,11,16,8,13.11,32,0.92,low
29,D1,2025-12-22,Monday,0,52,12,0,5,Vatva_Store,22.9641,72.6385,12:18,12,29,8,15.54,32,0.92,medium
29,D1,2025-12-22,Monday,0,52,12,0,6,Satellite_Branch,23.0258,72.5099,13:23,13,12,8,30.39,32,0.92,medium
29,D1,2025-12-22,Monday,0,52,12,0,7,Bopal_Branch,23.0344,72.4618,13:46,13,13,8,35.4,32,0.92,medium
29,D1,2025-12-22,Monday,0,52,12,0,8,Detroj_Center,23.3182,72.3074,15:16,15,33,8,70.69,32,0.92,low
30,D1,2025-12-24,Wednesday,2,52,12,0,1,Bodakdev_Center,23.0487,72.5155,10:00,10,39,9,0.0,32,0.92,high
30,D1,2025-12-24,Wednesday,2,52,12,0,2,Prahlad_Nagar_Store,23.0177,72.5108,10:50,10,44,9,3.48,32,0.92,high
30,D1,2025-12-24,Wednesday,2,52,12,0,3,Ambawadi_Branch,23.0329,72.5471,11:41,11,38,9,7.56,32,0.92,low
30,D1,2025-12-24,Wednesday,2,52,12,0,4,Kalupur_Center,23.0262,72.5963,12:31,12,29,9,12.65,32,0.92,medium
30,D1,2025-12-24,Wednesday,2,52,12,0,5,Rakhial_Branch,23.0494,72.6266,13:10,13,37,9,16.68,32,0.92,medium
30,D1,2025-12-24,Wednesday,2,52,12,0,6,Nikol_Center,23.0286,72.6387,13:53,13,39,9,19.31,32,0.92,medium
30,D1,2025-12-24,Wednesday,2,52,12,0,7,Ghatlodia_Branch,23.0796,72.5611,14:51,14,22,9,29.06,32,0.92,low
30,D1,2025-12-24,Wednesday,2,52,12,0,8,Lambha_Branch,22.9467,72.5745,15:44,15,40,9,43.91,32,0.92,low
30,D1,2025-12-24,Wednesday,2,52,12,0,9,Bavla_Store,22.9346,72.3752,16:59,16,34,9,64.36,32,0.92,low
31,D1,2025-12-25,Thursday,3,52,12,0,1,Thaltej_Outlet,23.0566,72.5013,08:19,8,26,8,0.0,32,0.92,high
31,D1,2025-12-25,Thursday,3,52,12,0,2,Manipur_Center,23.005,72.498,09:03,9,18,8,5.75,32,0.92,high
31,D1,2025-12-25,Thursday,3,52,12,0,3,Navrangpura_Store,23.0395,72.5603,09:44,9,12,8,13.19,32,0.92,high
31,D1,2025-12-25,Thursday,3,52,12,0,4,Dariapur_Branch,23.0357,72.584,10:03,10,38,8,15.65,32,0.92,high
31,D1,2025-12-25,Thursday,3,52,12,0,5,Khadia_Outlet,23.0279,72.5952,10:44,10,33,8,17.09,32,0.92,high
31,D1,2025-12-25,Thursday,3,52,12,0,6,Rakhial_Branch,23.0494,72.6266,11:25,11,15,8,21.09,32,0.92,low
31,D1,2025-12-25,Thursday,3,52,12,0,7,Gomtipur_Center,23.0415,72.6397,11:43,11,30,8,22.69,32,0.92,low
31,D1,2025-12-25,Thursday,3,52,12,0,8,Motera_Shop,23.1014,72.5872,12:34,12,21,8,31.25,32,0.92,medium
32,D1,2025-12-26,Friday,4,52,12,0,1,Bodakdev_Center,23.0487,72.5155,09:30,9,14,7,0.0,32,0.92,high
32,D1,2025-12-26,Friday,4,52,12,0,2,Thaltej_Outlet,23.0566,72.5013,09:48,9,24,7,1.7,32,0.92,high
32,D1,2025-12-26,Friday,4,52,12,0,3,Jodhpur_Shop,23.0137,72.5212,10:29,10,35,7,6.88,32,0.92,high
32,D1,2025-12-26,Friday,4,52,12,0,4,Nikol_Center,23.0286,72.6387,11:29,11,45,7,19.02,32,0.92,low
32,D1,2025-12-26,Friday,4,52,12,0,5,Vastral_Outlet,23.0189,72.6607,12:19,12,35,7,21.52,32,0.92,medium
32,D1,2025-12-26,Friday,4,52,12,0,6,Odhav_Outlet,22.9979,72.646,13:00,13,44,7,24.3,32,0.92,medium
32,D1,2025-12-26,Friday,4,52,12,0,7,Viramgam_Shop,23.1169,72.0341,15:59,15,33,7,88.28,32,0.92,low
33,D1,2025-12-29,Monday,0,1,12,0,1,Odhav_Outlet,22.9979,72.646,09:29,9,29,8,0.0,32,0.92,high
33,D1,2025-12-29,Monday,0,1,12,0,2,Vinzol_Shop,22.9772,72.6575,10:06,10,17,8,2.59,32,0.92,high
33,D1,2025-12-29,Monday,0,1,12,0,3,Vatva_Store,22.9641,72.6385,10:29,10,12,8,5.02,32,0.92,high
33,D1,2025-12-29,Monday,0,1,12,0,4,Amraiwadi_Shop,23.0257,72.6216,11:01,11,41,8,12.08,32,0.92,low
33,D1,2025-12-29,Monday,0,1,12,0,5,Rakhial_Branch,23.0494,72.6266,11:47,11,25,8,14.76,32,0.92,low
33,D1,2025-12-29,Monday,0,1,12,0,6,Memnagar_Center,23.0487,72.5449,12:32,12,18,8,23.12,32,0.92,medium
33,D1,2025-12-29,Monday,0,1,12,0,7,Vastrapur_Shop,23.0351,72.5297,12:55,12,33,8,25.29,32,0.92,medium
33,D1,2025-12-29,Monday,0,1,12,0,8,Vejalpur_Branch,22.9939,72.5502,13:39,13,44,8,30.33,32,0.92,medium
34,D1,2025-12-30,Tuesday,1,1,12,0,1,Lambha_Branch,22.9467,72.5745,08:12,8,27,9,0.0,32,0.92,high
34,D1,2025-12-30,Tuesday,1,1,12,0,2,Isanpur_Store,22.9754,72.6186,08:54,8,17,9,5.53,32,0.92,high
34,D1,2025-12-30,Tuesday,1,1,12,0,3,Amraiwadi_Shop,23.0257,72.6216,09:29,9,39,9,11.13,32,0.92,high
34,D1,2025-12-30,Tuesday,1,1,12,0,4,Rakhial_Branch,23.0494,72.6266,10:16,10,23,9,13.82,32,0.92,high
34,D1,2025-12-30,Tuesday,1,1,12,0,5,Vastrapur_Shop,23.0351,72.5297,11:10,11,11,9,23.86,32,0.92,low
34,D1,2025-12-30,Tuesday,1,1,12,0,6,Bavla_Store,22.9346,72.3752,11:54,11,31,9,43.22,32,0.92,low
34,D1,2025-12-30,Tuesday,1,1,12,0,7,Thaltej_Outlet,23.0566,72.5013,13:05,13,18,9,61.95,32,0.92,medium
34,D1,2025-12-30,Tuesday,1,1,12,0,8,Sarkhej_Outlet,22.9965,72.52,13:40,13,23,9,68.9,32,0.92,medium
34,D1,2025-12-30,Tuesday,1,1,12,0,9,Bodakdev_Center,23.0487,72.5155,14:13,14,45,9,74.72,32,0.92,low
35,D1,2025-12-31,Wednesday,2,1,12,0,1,Dhandhuka_Branch,22.392,72.01,08:21,8,11,7,0.0,32,0.92,high
35,D1,2025-12-31,Wednesday,2,1,12,0,2,Dholka_Store,22.7186,72.4683,11:13,11,32,7,59.45,32,0.92,low
35,D1,2025-12-31,Wednesday,2,1,12,0,3,Paldi_Store,23.0098,72.5667,12:53,12,25,7,93.36,32,0.92,medium
35,D1,2025-12-31,Wednesday,2,1,12,0,4,Maninagar_Outlet,22.9993,72.601,13:26,13,11,7,97.06,32,0.92,medium
35,D1,2025-12-31,Wednesday,2,1,12,0,5,Rakhial_Branch,23.0494,72.6266,13:50,13,13,7,103.21,32,0.92,medium
35,D1,2025-12-31,Wednesday,2,1,12,0,6,Naroda_Center,23.0715,72.6536,14:10,14,36,7,106.91,32,0.92,low
35,D1,2025-12-31,Wednesday,2,1,12,0,7,Ghatlodia_Branch,23.0796,72.5611,15:04,15,14,7,116.42,32,0.92,low
36,D1,2026-01-01,Thursday,3,1,1,0,1,Jodhpur_Shop,23.0137,72.5212,08:15,8,38,9,0.0,32,0.92,high
36,D1,2026-01-01,Thursday,3,1,1,0,2,Vastrapur_Shop,23.0351,72.5297,08:59,8,15,9,2.53,32,0.92,high
36,D1,2026-01-01,Thursday,3,1,1,0,3,Memnagar_Center,23.0487,72.5449,09:21,9,19,9,4.7,32,0.92,high
36,D1,2026-01-01,Thursday,3,1,1,0,4,Jamalpur_Store,23.022,72.59,09:54,9,27,9,10.19,32,0.92,high
36,D1,2026-01-01,Thursday,3,1,1,0,5,Rakhial_Branch,23.0494,72.6266,10:36,10,45,9,15.02,32,0.92,high
36,D1,2026-01-01,Thursday,3,1,1,0,6,Nikol_Center,23.0286,72.6387,11:26,11,34,9,17.64,32,0.92,low
36,D1,2026-01-01,Thursday,3,1,1,0,7,Odhav_Outlet,22.9979,72.646,12:09,12,43,9,21.14,32,0.92,medium
36,D1,2026-01-01,Thursday,3,1,1,0,8,Narol_Shop,22.9582,72.6205,13:03,13,42,9,26.26,32,0.92,medium
36,D1,2026-01-01,Thursday,3,1,1,0,9,Bavla_Store,22.9346,72.3752,14:43,14,16,9,51.52,32,0.92,low
37,D1,2026-01-02,Friday,4,1,1,0,1,Amraiwadi_Shop,23.0257,72.6216,08:10,8,37,6,0.0,32,0.92,high
37,D1,2026-01-02,Friday,4,1,1,0,2,Jamalpur_Store,23.022,72.59,08:56,8,26,6,3.26,32,0.92,high
37,D1,2026-01-02,Friday,4,1,1,0,3,Maninagar_Outlet,22.9993,72.601,09:30,9,19,6,6.02,32,0.92,high
37,D1,2026-01-02,Friday,4,1,1,0,4,Juhapura_Store,23.0039,72.5393,10:09,10,40,6,12.36,32,0.92,high
37,D1,2026-01-02,Friday,4,1,1,0,5,Sarkhej_Outlet,22.9965,72.52,10:54,10,15,6,14.5,32,0.92,high
37,D1,2026-01-02,Friday,4,1,1,0,6,Vastral_Outlet,23.0189,72.6607,11:35,11,16,6,29.11,32,0.92,low
38,D1,2026-01-05,Monday,0,2,1,0,1,Naroda_Center,23.0715,72.6536,10:16,10,23,8,0.0,32,0.92,high
38,D1,2026-01-05,Monday,0,2,1,0,2,Rakhial_Branch,23.0494,72.6266,10:49,10,40,8,3.7,32,0.92,high
38,D1,2026-01-05,Monday,0,2,1,0,3,Shahpur_Outlet,23.0302,72.5847,11:37,11,16,8,8.49,32,0.92,low
38,D1,2026-01-05,Monday,0,2,1,0,4,CG_Road_Outlet,23.0322,72.5562,11:58,11,45,8,11.41,32,0.92,low
38,D1,2026-01-05,Monday,0,2,1,0,5,Bodakdev_Center,23.0487,72.5155,12:53,12,27,8,15.96,32,0.92,medium
38,D1,2026-01-05,Monday,0,2,1,0,6,Sarkhej_Outlet,22.9965,72.52,13:34,13,37,8,21.79,32,0.92,medium
38,D1,2026-01-05,Monday,0,2,1,0,7,Vinzol_Shop,22.9772,72.6575,14:39,14,45,8,36.02,32,0.92,low
38,D1,2026-01-05,Monday,0,2,1,0,8,Vastral_Outlet,23.0189,72.6607,15:32,15,27,8,40.67,32,0.92,low
39,D1,2026-01-06,Tuesday,1,2,1,0,1,Ghuma_Shop,23.0152,72.478,10:20,10,11,6,0.0,32,0.92,high
39,D1,2026-01-06,Tuesday,1,2,1,0,2,Bopal_Branch,23.0344,72.4618,10:38,10,43,6,2.7,32,0.92,high
39,D1,2026-01-06,Tuesday,1,2,1,0,3,Prahlad_Nagar_Store,23.0177,72.5108,11:30,11,36,6,8.05,32,0.92,low
39,D1,2026-01-06,Tuesday,1,2,1,0,4,Khadia_Outlet,23.0279,72.5952,12:26,12,20,6,16.76,32,0.92,medium
39,D1,2026-01-06,Tuesday,1,2,1,0,5,Motera_Shop,23.1014,72.5872,13:04,13,30,6,24.98,32,0.92,medium
39,D1,2026-01-06,Tuesday,1,2,1,0,6,Chandkheda_Store,23.1146,72.5877,13:37,13,15,6,26.44,32,0.92,medium
40,D1,2026-01-08,Thursday,3,2,1,0,1,Bodakdev_Center,23.0487,72.5155,08:24,8,42,6,0.0,32,0.92,high
40,D1,2026-01-08,Thursday,3,2,1,0,2,Prahlad_Nagar_Store,23.0177,72.5108,09:15,9,37,6,3.48,32,0.92,high
40,D1,2026-01-08,Thursday,3,2,1,0,3,CG_Road_Outlet,23.0322,72.5562,10:05,10,41,6,8.4,32,0.92,high
40,D1,2026-01-08,Thursday,3,2,1,0,4,Kalupur_Center,23.0262,72.5963,10:59,10,29,6,12.56,32,0.92,high
40,D1,2026-01-08,Thursday,3,2,1,0,5,Bapunagar_Store,23.0441,72.6204,11:33,11,35,6,15.72,32,0.92,low
40,D1,2026-01-08,Thursday,3,2,1,0,6,Vinzol_Shop,22.9772,72.6575,12:29,12,13,6,24.08,32,0.92,medium
41,D1,2026-01-13,Tuesday,1,3,1,0,1,Shilaj_Store,23.0603,72.4871,09:17,9,24,6,0.0,32,0.92,high
41,D1,2026-01-13,Tuesday,1,3,1,0,2,Bodakdev_Center,23.0487,72.5155,09:50,9,32,6,3.18,32,0.92,high
41,D1,2026-01-13,Tuesday,1,3,1,0,3,Bopal_Branch,23.0344,72.4618,10:37,10,12,6,8.9,32,0.92,high
41,D1,2026-01-13,Tuesday,1,3,1,0,4,Maninagar_Outlet,22.9993,72.601,11:33,11,39,6,23.67,32,0.92,low
41,D1,2026-01-13,Tuesday,1,3,1,0,5,Motera_Shop,23.1014,72.5872,12:40,12,30,6,35.11,32,0.92,medium
41,D1,2026-01-13,Tuesday,1,3,1,0,6,Chandkheda_Store,23.1146,72.5877,13:13,13,35,6,36.58,32,0.92,medium
42,D1,2026-01-14,Wednesday,2,3,1,0,1,Juhapura_Store,23.0039,72.5393,09:27,9,29,9,0.0,32,0.92,high
42,D1,2026-01-14,Wednesday,2,3,1,0,2,Prahlad_Nagar_Store,23.0177,72.5108,10:06,10,24,9,3.3,32,0.92,high
42,D1,2026-01-14,Wednesday,2,3,1,0,3,Vastrapur_Shop,23.0351,72.5297,10:38,10,20,9,6.03,32,0.92,high
42,D1,2026-01-14,Wednesday,2,3,1,0,4,Navrangpura_Store,23.0395,72.5603,11:06,11,17,9,9.2,32,0.92,low
42,D1,2026-01-14,Wednesday,2,3,1,0,5,Motera_Shop,23.1014,72.5872,11:37,11,22,9,16.61,32,0.92,low
42,D1,2026-01-14,Wednesday,2,3,1,0,6,Naroda_Center,23.0715,72.6536,12:15,12,32,9,24.18,32,0.92,medium
42,D1,2026-01-14,Wednesday,2,3,1,0,7,Vatva_Store,22.9641,72.6385,13:13,13,19,9,36.22,32,0.92,medium
42,D1,2026-01-14,Wednesday,2,3,1,0,8,Bavla_Store,22.9346,72.3752,14:31,14,19,9,63.38,32,0.92,low
42,D1,2026-01-14,Wednesday,2,3,1,0,9,Dhandhuka_Branch,22.392,72.01,16:56,16,21,9,134.4,32,0.92,low
43,D1,2026-01-15,Thursday,3,3,1,0,1,Amraiwadi_Shop,23.0257,72.6216,08:15,8,38,7,0.0,32,0.92,high
43,D1,2026-01-15,Thursday,3,3,1,0,2,Isanpur_Store,22.9754,72.6186,09:10,9,27,7,5.6,32,0.92,high
43,D1,2026-01-15,Thursday,3,3,1,0,3,Juhapura_Store,23.0039,72.5393,10:04,10,32,7,14.32,32,0.92,high
43,D1,2026-01-15,Thursday,3,3,1,0,4,Prahlad_Nagar_Store,23.0177,72.5108,10:46,10,29,7,17.61,32,0.92,high
43,D1,2026-01-15,Thursday,3,3,1,0,5,Satellite_Branch,23.0258,72.5099,11:16,11,12,7,18.52,32,0.92,low
43,D1,2026-01-15,Thursday,3,3,1,0,6,Shela_Outlet,23.0269,72.4651,11:36,11,28,7,23.1,32,0.92,low
43,D1,2026-01-15,Thursday,3,3,1,0,7,Dholka_Store,22.7186,72.4683,13:16,13,15,7,57.39,32,0.92,medium
44,D1,2026-01-16,Friday,4,3,1,0,1,Rakhial_Branch,23.0494,72.6266,08:01,8,25,9,0.0,32,0.92,high
44,D1,2026-01-16,Friday,4,3,1,0,2,Khadia_Outlet,23.0279,72.5952,08:38,8,38,9,4.0,32,0.92,high
44,D1,2026-01-16,Friday,4,3,1,0,3,Jamalpur_Store,23.022,72.59,09:19,9,20,9,4.85,32,0.92,high
44,D1,2026-01-16,Friday,4,3,1,0,4,Ellisbridge_Shop,23.024,72.568,09:45,9,28,9,7.11,32,0.92,high
44,D1,2026-01-16,Friday,4,3,1,0,5,CG_Road_Outlet,23.0322,72.5562,10:18,10,31,9,8.63,32,0.92,high
44,D1,2026-01-16,Friday,4,3,1,0,6,Bopal_Branch,23.0344,72.4618,11:19,11,13,9,18.29,32,0.92,low
44,D1,2026-01-16,Friday,4,3,1,0,7,Sanand_Branch,22.9926,72.375,11:52,11,31,9,28.31,32,0.92,low
44,D1,2026-01-16,Friday,4,3,1,0,8,Narol_Shop,22.9582,72.6205,13:16,13,16,9,53.74,32,0.92,medium
44,D1,2026-01-16,Friday,4,3,1,0,9,Vastral_Outlet,23.0189,72.6607,13:50,13,34,9,61.64,32,0.92,medium
45,D1,2026-01-19,Monday,0,4,1,0,1,Bodakdev_Center,23.0487,72.5155,09:20,9,31,8,0.0,32,0.92,high
45,D1,2026-01-19,Monday,0,4,1,0,2,Shela_Outlet,23.0269,72.4651,10:09,10,43,8,5.7,32,0.92,high
45,D1,2026-01-19,Monday,0,4,1,0,3,Bopal_Branch,23.0344,72.4618,10:54,10,37,8,6.6,32,0.92,high
45,D1,2026-01-19,Monday,0,4,1,0,4,Jamalpur_Store,23.022,72.59,11:56,11,11,8,19.79,32,0.92,low
45,D1,2026-01-19,Monday,0,4,1,0,5,Kalupur_Center,23.0262,72.5963,12:09,12,21,8,20.59,32,0.92,medium
45,D1,2026-01-19,Monday,0,4,1,0,6,Bapunagar_Store,23.0441,72.6204,12:38,12,31,8,23.76,32,0.92,medium
45,D1,2026-01-19,Monday,0,4,1,0,7,Gomtipur_Center,23.0415,72.6397,13:13,13,41,8,25.75,32,0.92,medium
45,D1,2026-01-19,Monday,0,4,1,0,8,Chandkheda_Store,23.1146,72.5877,14:15,14,18,8,35.47,32,0.92,low
46,D1,2026-01-20,Tuesday,1,4,1,0,1,Motera_Shop,23.1014,72.5872,08:05,8,21,7,0.0,32,0.92,high
46,D1,2026-01-20,Tuesday,1,4,1,0,2,Vastrapur_Shop,23.0351,72.5297,08:56,8,20,7,9.43,32,0.92,high
46,D1,2026-01-20,Tuesday,1,4,1,0,3,Satellite_Branch,23.0258,72.5099,09:23,9,12,7,11.71,32,0.92,high
46,D1,2026-01-20,Tuesday,1,4,1,0,4,Ambli_Center,23.0437,72.4828,09:45,9,25,7,15.12,32,0.92,high
46,D1,2026-01-20,Tuesday,1,4,1,0,5,Nikol_Center,23.0286,72.6387,11:04,11,28,7,31.16,32,0.92,low
46,D1,2026-01-20,Tuesday,1,4,1,0,6,Dholka_Store,22.7186,72.4683,12:48,12,38,7,69.8,32,0.92,medium
46,D1,2026-01-20,Tuesday,1,4,1,0,7,Viramgam_Shop,23.1169,72.0341,15:41,15,25,7,132.56,32,0.92,low
47,D1,2026-01-21,Wednesday,2,4,1,0,1,Juhapura_Store,23.0039,72.5393,08:20,8,40,8,0.0,32,0.92,high
47,D1,2026-01-21,Wednesday,2,4,1,0,2,Maninagar_Outlet,22.9993,72.601,09:20,9,45,8,6.34,32,0.92,high
47,D1,2026-01-21,Wednesday,2,4,1,0,3,Isanpur_Store,22.9754,72.6186,10:16,10,43,8,9.55,32,0.92,high
47,D1,2026-01-21,Wednesday,2,4,1,0,4,Odhav_Outlet,22.9979,72.646,11:11,11,28,8,13.31,32,0.92,low
47,D1,2026-01-21,Wednesday,2,4,1,0,5,Gomtipur_Center,23.0415,72.6397,11:48,11,20,8,18.2,32,0.92,low
47,D1,2026-01-21,Wednesday,2,4,1,0,6,Rakhial_Branch,23.0494,72.6266,12:11,12,42,8,19.8,32,0.92,medium
47,D1,2026-01-21,Wednesday,2,4,1,0,7,Shilaj_Store,23.0603,72.4871,13:23,13,37,8,34.12,32,0.92,medium
47,D1,2026-01-21,Wednesday,2,4,1,0,8,Dholka_Store,22.7186,72.4683,15:06,15,24,8,72.17,32,0.92,low
48,D1,2026-01-22,Thursday,3,4,1,0,1,CG_Road_Outlet,23.0322,72.5562,08:01,8,28,9,0.0,32,0.92,high
48,D1,2026-01-22,Thursday,3,4,1,0,2,Navrangpura_Store,23.0395,72.5603,08:32,8,40,9,0.91,32,0.92,high
48,D1,2026-01-22,Thursday,3,4,1,0,3,Memnagar_Center,23.0487,72.5449,09:17,9,18,9,2.79,32,0.92,high
48,D1,2026-01-22,Thursday,3,4,1,0,4,Manipur_Center,23.005,72.498,09:57,9,40,9,9.62,32,0.92,high
48,D1,2026-01-22,Thursday,3,4,1,0,5,Ghuma_Shop,23.0152,72.478,10:44,10,10,9,11.96,32,0.92,high
48,D1,2026-01-22,Thursday,3,4,1,0,6,Lambha_Branch,22.9467,72.5745,11:35,11,11,9,24.44,32,0.92,low
48,D1,2026-01-22,Thursday,3,4,1,0,7,Vatva_Store,22.9641,72.6385,11:59,11,19,9,31.27,32,0.92,low
48,D1,2026-01-22,Thursday,3,4,1,0,8,Odhav_Outlet,22.9979,72.646,12:26,12,43,9,35.11,32,0.92,medium
48,D1,2026-01-22,Thursday,3,4,1,0,9,Nikol_Center,23.0286,72.6387,13:17,13,28,9,38.6,32,0.92,medium
49,D1,2026-01-23,Friday,4,4,1,0,1,CG_Road_Outlet,23.0322,72.5562,10:07,10,19,7,0.0,32,0.92,high
49,D1,2026-01-23,Friday,4,4,1,0,2,Vastrapur_Shop,23.0351,72.5297,10:33,10,10,7,2.73,32,0.92,high
49,D1,2026-01-23,Friday,4,4,1,0,3,Sarkhej_Outlet,22.9965,72.52,10:57,10,25,7,7.14,32,0.92,high
49,D1,2026-01-23,Friday,4,4,1,0,4,Ghatlodia_Branch,23.0796,72.5611,11:41,11,21,7,17.29,32,0.92,low
49,D1,2026-01-23,Friday,4,4,1,0,5,Motera_Shop,23.1014,72.5872,12:11,12,15,7,20.89,32,0.92,medium
49,D1,2026-01-23,Friday,4,4,1,0,6,Sanand_Branch,22.9926,72.375,13:22,13,33,7,45.75,32,0.92,medium
49,D1,2026-01-23,Friday,4,4,1,0,7,Dhandhuka_Branch,22.392,72.01,16:35,16,43,7,122.31,32,0.92,low
50,D1,2026-01-26,Monday,0,5,1,0,1,Amraiwadi_Shop,23.0257,72.6216,10:20,10,16,6,0.0,32,0.92,high
50,D1,2026-01-26,Monday,0,5,1,0,2,Isanpur_Store,22.9754,72.6186,10:53,10,31,6,5.6,32,0.92,high
50,D1,2026-01-26,Monday,0,5,1,0,3,Vatva_Store,22.9641,72.6385,11:29,11,32,6,8.0,32,0.92,low
50,D1,2026-01-26,Monday,0,5,1,0,4,CG_Road_Outlet,23.0322,72.5562,12:26,12,21,6,19.32,32,0.92,medium
50,D1,2026-01-26,Monday,0,5,1,0,5,Manipur_Center,23.005,72.498,13:03,13,39,6,26.0,32,0.92,medium
50,D1,2026-01-26,Monday,0,5,1,0,6,Ghuma_Shop,23.0152,72.478,13:48,13,40,6,28.34,32,0.92,medium
51,D1,2026-01-27,Tuesday,1,5,1,0,1,Mirzapur_Shop,23.035,72.59,09:01,9,22,7,0.0,32,0.92,high
51,D1,2026-01-27,Tuesday,1,5,1,0,2,Khadia_Outlet,23.0279,72.5952,09:25,9,13,7,0.95,32,0.92,high
51,D1,2026-01-27,Tuesday,1,5,1,0,3,Ellisbridge_Shop,23.024,72.568,09:47,9,31,7,3.77,32,0.92,high
51,D1,2026-01-27,Tuesday,1,5,1,0,4,Bodakdev_Center,23.0487,72.5155,10:36,10,33,7,9.8,32,0.92,high
51,D1,2026-01-27,Tuesday,1,5,1,0,5,Satellite_Branch,23.0258,72.5099,11:13,11,35,7,12.41,32,0.92,low
51,D1,2026-01-27,Tuesday,1,5,1,0,6,Shilaj_Store,23.0603,72.4871,11:57,11,34,7,16.9,32,0.92,low
51,D1,2026-01-27,Tuesday,1,5,1,0,7,Narol_Shop,22.9582,72.6205,13:10,13,21,7,34.66,32,0.92,medium
52,D1,2026-01-30,Friday,4,5,1,0,1,Kalupur_Center,23.0262,72.5963,09:14,9,37,9,0.0,32,0.92,high
52,D1,2026-01-30,Friday,4,5,1,0,2,Khadia_Outlet,23.0279,72.5952,09:51,9,38,9,0.22,32,0.92,high
52,D1,2026-01-30,Friday,4,5,1,0,3,Nikol_Center,23.0286,72.6387,10:42,10,12,9,4.67,32,0.92,high
52,D1,2026-01-30,Friday,4,5,1,0,4,Odhav_Outlet,22.9979,72.646,11:05,11,32,9,8.17,32,0.92,low
52,D1,2026-01-30,Friday,4,5,1,0,5,Isanpur_Store,22.9754,72.6186,11:44,11,37,9,11.93,32,0.92,low
52,D1,2026-01-30,Friday,4,5,1,0,6,Aslali_Outlet,22.9296,72.6364,12:33,12,13,9,17.33,32,0.92,medium
52,D1,2026-01-30,Friday,4,5,1,0,7,Sarkhej_Outlet,22.9965,72.52,13:15,13,35,9,31.38,32,0.92,medium
52,D1,2026-01-30,Friday,4,5,1,0,8,Satellite_Branch,23.0258,72.5099,13:58,13,20,9,34.8,32,0.92,medium
52,D1,2026-01-30,Friday,4,5,1,0,9,Chandkheda_Store,23.1146,72.5877,14:44,14,19,9,47.48,32,0.92,low
53,D1,2026-02-02,Monday,0,6,2,0,1,Bodakdev_Center,23.0487,72.5155,09:10,9,27,9,0.0,32,0.92,high
53,D1,2026-02-02,Monday,0,6,2,0,2,Satellite_Branch,23.0258,72.5099,09:44,9,17,9,2.61,32,0.92,high
53,D1,2026-02-02,Monday,0,6,2,0,3,Manipur_Center,23.005,72.498,10:08,10,21,9,5.22,32,0.92,high
53,D1,2026-02-02,Monday,0,6,2,0,4,Shela_Outlet,23.0269,72.4651,10:41,10,34,9,9.38,32,0.92,high
53,D1,2026-02-02,Monday,0,6,2,0,5,CG_Road_Outlet,23.0322,72.5562,11:34,11,17,9,18.72,32,0.92,low
